860951918209900544,11
860951918209900544,7
860951918209900544,4
860951918209900544,7
860951918209900544,11
860951918209900544,9
860951918209900544,11
860951918209900544,15
860951918209900544,4
860951918209900544,9
860951918209900544,3
860951918209900544,3
860951918209900544,13
860951918209900544,6
860951918209900544,10
860951918209900544,10
860951918209900544,11
860951918209900544,12
860951918209900544,1
860951918209900544,4
860951918209900544,4
860951918209900544,7
860951918209900544,5
860951918209900544,6
860951918209900544,5
860951918209900544,8
860951918209900544,9
860951918209900544,6
860951918209900544,13
860951918209900544,5
860951918209900544,6
860951918209900544,15
860951918209900544,14
860951918209900544,9
860951918209900544,5
860951918209900544,14
860951918209900544,9
860951918209900544,3
860951918209900544,3
860951918209900544,4
860951918209900544,11
860951918209900544,10
860951918209900544,4
860951918209900544,4
860951918209900544,4
860951918209900544,5
860951918209900544,15
860951918209900544,4
860951918209900544,6
860951918209900544,5
860951918209900544,3
860951918209900544,4
860951918209900544,8
860951918209900544,11
860951918209900544,11
860951918209900544,8
860951918209900544,10
860951918209900544,2
860951918209900544,8
860951918209900544,12
860951918209900544,16
860951918209900544,2
860951918209900544,11
860951918209900544,3
860951918209900544,9
860951918209900544,9
860951918209900544,12
860951918209900544,3
860951918209900544,5
860951918209900544,11
860951918209900544,12
860951918209900544,10
860951918209900544,7
860951918209900544,3
860951918209900544,5
860951918209900544,11
860951918209900544,3
860951918209900544,13
860951918209900544,13
860951918209900544,5
860951918209900544,13
860951918209900544,2
860951918209900544,3
860951918209900544,3
860951918209900544,5
860951918209900544,12
860951918209900544,9
860951918209900544,5
860951918209900544,10
860951918209900544,6
860951918209900544,13
860951918209900544,7
860951918209900544,13
860951918209900544,8
860951918209900544,3
860951918209900544,3
860951918209900544,13
860951918209900544,9
860951918209900544,10
2524659290,4
2524659290,9
2524659290,8
2524659290,17
2524659290,14
2524659290,13
2524659290,6
2524659290,14
2524659290,4
2524659290,14
2524659290,13
2524659290,3
2524659290,13
2524659290,4
2524659290,9
2524659290,24
2524659290,18
2524659290,7
2524659290,3
2524659290,3
2524659290,3
2524659290,6
2524659290,5
2524659290,5
2524659290,10
2524659290,9
2524659290,13
2524659290,9
2524659290,4
2524659290,13
2524659290,1
2524659290,15
2524659290,7
2524659290,5
2524659290,10
2524659290,5
2524659290,10
2524659290,13
2524659290,12
2524659290,10
2524659290,2
2524659290,2
2524659290,4
2524659290,11
2524659290,7
2524659290,10
2524659290,5
2524659290,8
2524659290,8
2524659290,13
2524659290,13
2524659290,10
2524659290,12
2524659290,16
2524659290,10
2524659290,13
2524659290,5
2524659290,13
2524659290,3
2524659290,7
2524659290,6
2524659290,6
2524659290,7
2524659290,9
2524659290,8
2524659290,6
2524659290,4
2524659290,8
2524659290,9
2524659290,10
2524659290,14
2524659290,6
2524659290,6
2524659290,8
2524659290,7
2524659290,3
2524659290,6
2524659290,10
2524659290,8
2524659290,14
2524659290,11
2524659290,3
2524659290,1
2524659290,7
2524659290,5
2524659290,6
2524659290,8
2524659290,8
2524659290,4
2524659290,8
2524659290,7
859432560107151360,6
859432560107151360,2
859432560107151360,4
859432560107151360,3
859432560107151360,10
859432560107151360,7
859432560107151360,8
859432560107151360,9
859432560107151360,10
859432560107151360,3
859432560107151360,8
859432560107151360,7
859432560107151360,5
859432560107151360,8
859432560107151360,7
859432560107151360,8
859432560107151360,5
859432560107151360,11
859432560107151360,0
859432560107151360,4
859432560107151360,7
859432560107151360,3
859432560107151360,5
859432560107151360,2
859432560107151360,4
859432560107151360,7
859432560107151360,22
859432560107151360,2
859432560107151360,4
859432560107151360,1
859432560107151360,4
859432560107151360,6
859432560107151360,5
859432560107151360,5
859432560107151360,3
859432560107151360,3
859432560107151360,6
859432560107151360,4
859432560107151360,12
859432560107151360,5
859432560107151360,7
859432560107151360,5
859432560107151360,5
859432560107151360,3
859432560107151360,7
877124042360209409,19
877124042360209409,17
877124042360209409,5
877124042360209409,9
877124042360209409,12
877124042360209409,2
877124042360209409,8
877124042360209409,6
877124042360209409,7
877124042360209409,2
877124042360209409,8
877124042360209409,5
877124042360209409,12
877124042360209409,3
877124042360209409,19
877124042360209409,5
877124042360209409,19
877124042360209409,3
877124042360209409,9
877124042360209409,12
877124042360209409,9
877124042360209409,7
877124042360209409,18
726744680,12
726744680,21
726744680,5
726744680,12
726744680,14
726744680,14
726744680,14
726744680,12
726744680,10
726744680,7
726744680,10
726744680,3
726744680,11
726744680,6
726744680,22
726744680,11
726744680,9
726744680,15
726744680,11
726744680,7
726744680,5
726744680,14
726744680,5
726744680,10
726744680,10
726744680,25
726744680,2
726744680,14
726744680,5
726744680,9
726744680,12
726744680,19
726744680,28
726744680,7
726744680,13
726744680,8
726744680,8
726744680,15
726744680,8
726744680,7
726744680,7
726744680,12
726744680,10
726744680,7
726744680,8
726744680,3
726744680,6
726744680,2
726744680,6
726744680,13
726744680,12
726744680,6
726744680,2
726744680,16
726744680,12
726744680,16
726744680,7
726744680,8
726744680,7
726744680,18
726744680,12
726744680,15
726744680,17
726744680,11
726744680,14
726744680,9
726744680,7
726744680,12
726744680,8
726744680,3
726744680,6
726744680,14
726744680,14
726744680,11
726744680,3
726744680,9
726744680,14
726744680,17
726744680,5
726744680,7
726744680,5
726744680,8
726744680,4
726744680,3
726744680,4
726744680,4
726744680,6
770441218924826624,3
770441218924826624,10
770441218924826624,6
770441218924826624,6
770441218924826624,0
770441218924826624,7
770441218924826624,9
770441218924826624,16
770441218924826624,14
770441218924826624,5
770441218924826624,3
770441218924826624,7
770441218924826624,1
770441218924826624,8
770441218924826624,6
770441218924826624,16
770441218924826624,12
770441218924826624,10
770441218924826624,4
770441218924826624,10
770441218924826624,14
770441218924826624,4
770441218924826624,7
770441218924826624,16
770441218924826624,8
770441218924826624,6
770441218924826624,9
770441218924826624,11
770441218924826624,9
770441218924826624,8
770441218924826624,2
770441218924826624,6
770441218924826624,9
770441218924826624,6
770441218924826624,6
770441218924826624,3
770441218924826624,5
770441218924826624,12
770441218924826624,3
770441218924826624,13
770441218924826624,6
770441218924826624,5
770441218924826624,4
770441218924826624,2
770441218924826624,3
770441218924826624,6
770441218924826624,6
770441218924826624,9
770441218924826624,13
770441218924826624,12
770441218924826624,13
